Client_name,grade,emp_title,emp_length,home_ownership,annual_inc,addr_state
8538501,D,SkillPath,5 years,MORTGAGE,106000.0,MO
16762662,E,Service Technician,5 years,MORTGAGE,70000.0,CA
65487136,F,Owner,2 years,OWN,70000.0,GA
35023510,C,Controller,5 years,MORTGAGE,80000.0,NY
17502665,B,Underground Miner,6 years,MORTGAGE,80000.0,NV
4851442,B,BBU,6 years,MORTGAGE,48000.0,NM
1827762,D,QinetiQ-NA,10+ years,MORTGAGE,117000.0,VA
1107894,B,Ecumen,< 1 year,MORTGAGE,22000.0,MN
60899091,F,front end mgr,10+ years,RENT,50000.0,CA
70444363,D,Professor,< 1 year,MORTGAGE,82000.0,MO
23352236,B,owner,2 years,RENT,55000.0,CA
34050368,B,Microbiologist,2 years,MORTGAGE,135000.0,KS
67817204,B,Southeast Regional Director ,1 year,MORTGAGE,65000.0,FL
61954304,C,,,RENT,20520.0,MA
36074224,A,Dispatcher,2 years,MORTGAGE,36400.0,IN
46426202,C,Line Worker,5 years,RENT,50000.0,MI
9032668,D,,,OWN,27000.0,MN
58741693,A,owner,10+ years,MORTGAGE,40000.0,NC
59759375,B,Maitre D',10+ years,MORTGAGE,75000.0,MI
23422943,C,General Warehouse,2 years,RENT,40000.0,TX
9887501,B,Draftsman/Office manager,10+ years,OWN,105000.0,PA
68849901,B,Network Site Tech,10+ years,RENT,65000.0,CO
66832476,C,Manager,10+ years,MORTGAGE,80000.0,CT
42555638,B,Manufacturing Engineer,< 1 year,RENT,64000.0,PA
45299894,G,,,OWN,61296.0,TN
18334267,D,Firefighter,10+ years,MORTGAGE,113600.0,MA
1594557,B,The Oklahoman,6 years,RENT,38000.0,OK
51351048,A,physician,10+ years,MORTGAGE,300000.0,MN
63456017,F,Office Manager,10+ years,OWN,39000.0,CA
15088444,A,Mechanic,10+ years,RENT,100000.0,CA
19005256,D,Account Manager,10+ years,MORTGAGE,70000.0,IN
65670131,A,processor ,9 years,MORTGAGE,48000.0,AZ
8318853,A,arnot health,10+ years,OWN,75000.0,NY
59652605,C,Sales,2 years,RENT,50000.0,MI
5486887,B,Pebble Creek Country Club,4 years,RENT,75000.0,TX
5472754,B,Nuvasive spine,2 years,RENT,250000.0,MD
38750416,A,Tactical Response Manager,2 years,MORTGAGE,95000.0,NC
67792753,A,owner ,10+ years,MORTGAGE,63000.0,FL
49931573,B,Manager,4 years,RENT,102000.0,CA
51894165,D,Medical Biller,3 years,MORTGAGE,85000.0,IN
10747265,B,Professional ,6 years,RENT,40000.0,FL
72768172,A,Senior CAD Designer,10+ years,RENT,74000.0,MI
64587432,A,Assembler,5 years,RENT,41000.0,PA
15960050,C,Retail Sales Representative,5 years,RENT,65000.0,AZ
23543588,A,diesel mechanic,4 years,MORTGAGE,108000.0,LA
37597421,B,officer,10+ years,MORTGAGE,80000.0,OR
49781142,A,Customer Service Staff,10+ years,RENT,30000.0,GA
43448297,B,manager,10+ years,OWN,61000.0,AZ
42385024,A,inventory coordinator,8 years,MORTGAGE,47000.0,IL
30044317,C,acct salesman,8 years,RENT,33215.0,MO
66482096,D,Family Liaision,3 years,RENT,39000.0,MA
2387039,A,United States Marine Corps,6 years,RENT,53000.0,SC
3740115,B,American Pool Management,10+ years,RENT,120000.0,NY
31236329,C,SERVICE ADVISOR,< 1 year,RENT,50000.0,CA
65619794,B,Machinist,5 years,MORTGAGE,80000.0,MA
2116932,B,Bechtel,10+ years,MORTGAGE,130000.0,MD
17342882,A,Store Manager,10+ years,MORTGAGE,75000.0,FL
8448723,B,Satellite Dialysis,1 year,MORTGAGE,75000.0,CA
70243884,A,Loan Officer Assistant,4 years,MORTGAGE,90000.0,MA
65560485,C,,,RENT,20112.0,CA
61048008,A,Project Manager,2 years,MORTGAGE,129250.0,OH
11919969,C,Therapist,< 1 year,RENT,40000.0,CA
32247120,C,Registered nurse,5 years,MORTGAGE,80000.0,MA
63049873,A,Operations Manager,8 years,OWN,62000.0,FL
14408191,B,SHERIFF,3 years,RENT,66000.0,NJ
8733475,D,Columbia University,5 years,RENT,62500.0,NY
49881509,B,Truck driver/ Diesel technician,< 1 year,MORTGAGE,70000.0,OK
14197146,B,Analyst,1 year,MORTGAGE,75000.0,IL
14510650,B,Loan Quality Control Officer,1 year,RENT,55000.0,MA
67858831,C,Sr. Software QA Engineer,10+ years,MORTGAGE,140000.0,CA
12496996,C,IT Specialist,7 years,RENT,82000.0,MI
73466641,E,machinist,9 years,MORTGAGE,79500.0,PA
43426397,C,"Sales Manager, Financial Advisor",5 years,MORTGAGE,190000.0,CA
50810942,C,Physical Therapist,1 year,MORTGAGE,105000.0,IL
1669927,C,Washington gas,< 1 year,MORTGAGE,40000.0,MD
64242583,B,Psychologist,2 years,MORTGAGE,90000.0,OH
53945682,B,Operations Manager,5 years,RENT,60000.0,CA
51954445,C,process mold technician ,7 years,MORTGAGE,55000.0,KY
1683226,B,Gwinnett county public schools,10+ years,MORTGAGE,58000.0,GA
40393499,C,Documentation Specialist,< 1 year,RENT,29000.0,PA
66979581,E,,,MORTGAGE,45000.0,OH
43219294,A,Director of Technical Operations,2 years,MORTGAGE,110000.0,CO
1899528,B,VASSO SYSTEMS,10+ years,OWN,106600.0,NY
11246950,E,Replenishment Manager,4 years,MORTGAGE,75000.0,AR
66524845,A,Sr. Performance Specialist,4 years,MORTGAGE,45000.0,TN
4309382,B,Instrument Transformers Inc,9 years,MORTGAGE,21000.0,FL
64332823,C,Nurse Assistant,10+ years,MORTGAGE,80000.0,CA
37706868,B,,,MORTGAGE,80000.0,KS
611871,A,Boston College,10+ years,MORTGAGE,135000.0,MA
49749882,B,,,MORTGAGE,48000.0,FL
634035,C,south oaks hospital,< 1 year,MORTGAGE,65000.0,NY
1738298,D,Municipal Credit Union,7 years,OWN,50000.0,NY
13887700,E,driver,10+ years,MORTGAGE,76000.0,MO
30015560,C,Project Manager,7 years,MORTGAGE,88000.0,VA
30935583,B,service manger,10+ years,MORTGAGE,42000.0,GA
35113643,D,VP,10+ years,MORTGAGE,80000.0,GA
23293057,B,Account Management,2 years,MORTGAGE,105000.0,MN
48562806,B,Director,9 years,OWN,75000.0,PA
64945306,C,QC Technician,10+ years,MORTGAGE,45045.0,NE
34791688,B,Retail Sales Associate,4 years,RENT,35000.0,CA
1962138,A,Bank Of America,1 year,MORTGAGE,155000.0,TX
1426049,A,mi windows,10+ years,MORTGAGE,35000.0,PA
64952825,A,Sr. Eng. Manager ,10+ years,MORTGAGE,169000.0,NC
65490576,C,Supervisory Border Patrol Agent,10+ years,MORTGAGE,130000.0,TX
34441256,D,Principal,2 years,RENT,275000.0,CA
46041403,A,Director of Operations,2 years,MORTGAGE,156000.0,FL
1013142,B,CH2M Hill,3 years,RENT,49380.0,SC
26237386,D,Paralegal,1 year,RENT,40000.0,VA
6059180,B,,,RENT,30000.0,FL
58972693,B,Instructional Supervisor,10+ years,MORTGAGE,73000.0,OH
42883660,C,Personal Trainer,3 years,RENT,65000.0,NJ
60938844,C,Executive Director Cokesbury Sales,10+ years,MORTGAGE,94000.0,TN
719003,C,BCS Insurance group,3 years,RENT,58000.0,IL
621642,B,JMK Builders Inc.,7 years,MORTGAGE,52000.0,NJ
10307254,B,insurance agent ,< 1 year,RENT,30000.0,NC
12777301,D,Director of Field Operations,10+ years,RENT,35000.0,MA
31386983,D,IT,6 years,RENT,90000.0,NJ
41372950,E,IT Service Desk Tech,< 1 year,RENT,36480.0,WA
943127,D,Aurora Public Schools,10+ years,MORTGAGE,60000.0,CO
59689398,A,Partner,5 years,MORTGAGE,250000.0,CA
64363792,B,entry operator,10+ years,MORTGAGE,65000.0,IN
7011302,C,Specialty Pipe & Tube of Tx,9 years,RENT,45000.0,TX
59781754,D,IA,8 years,MORTGAGE,31000.0,WA
29072408,C,Technical Consultant/Technician,10+ years,MORTGAGE,68640.0,DE
61007826,C,Fire sprinkler technician ,2 years,RENT,60000.0,IL
56650874,C,facility operator,5 years,OWN,105000.0,NY
17733426,D,cashier,10+ years,RENT,41000.0,VA
49956917,D,driver,3 years,MORTGAGE,70000.0,PA
41393938,C,Instructor,10+ years,RENT,60000.0,CA
53312774,B,Project Manager,10+ years,RENT,81583.0,TX
9106726,D,,3 years,RENT,43544.0,WI
27939968,F,Hospital Contracting Executive,9 years,MORTGAGE,86700.0,WI
58759620,A,Environmental Specialist/Health Physicis,< 1 year,MORTGAGE,52000.0,OR
7841106,B,JETBLUE,2 years,RENT,55000.0,NY
790263,C,Ecolab,2 years,MORTGAGE,84000.0,MA
59440196,C,warehousemen,10+ years,MORTGAGE,47000.0,OH
15090741,A,supervisor,7 years,MORTGAGE,52000.0,NY
59703180,A,Attorney,10+ years,MORTGAGE,133000.0,LA
55487527,B,Aircraft Technician,3 years,RENT,55000.0,TN
43192208,B,General Manager,8 years,MORTGAGE,53000.0,AR
71327929,B,Sales Manager,3 years,OWN,130000.0,TX
44028770,B,Accountant,1 year,MORTGAGE,45000.0,GA
20658493,D,School Social Worker,7 years,MORTGAGE,72000.0,IL
27249224,A,Director of Operations,10+ years,MORTGAGE,85000.0,TX
25565730,D,,,RENT,53364.0,NY
1259686,B,Beef Brands LLC,10+ years,RENT,62000.0,IL
37747263,C,,,MORTGAGE,50000.0,NC
601164,C,Beaver Grocery,8 years,MORTGAGE,74400.0,OR
31396847,A,Loan Originator,2 years,RENT,92000.0,IL
7028330,D,Advocate Health Network,10+ years,RENT,38000.0,IL
42495229,A,business development manager,9 years,MORTGAGE,155000.0,NC
72458863,B,Superintendent,10+ years,OWN,92000.0,PA
41419436,E,Area Livestock Inspector Supervisor,10+ years,MORTGAGE,44000.0,AR
44265495,B,Director,6 years,MORTGAGE,140000.0,TX
65492780,B,HR Manager,7 years,RENT,57500.0,TX
70388873,D,General manager,4 years,MORTGAGE,55000.0,MI
38508668,D,Office Represenative,1 year,RENT,55000.0,MI
24644905,D,Teacher,10+ years,MORTGAGE,62000.0,GA
23042603,E,Biomedical Technician Supervisor,10+ years,OWN,60000.0,LA
69900644,A,Associate Attorney,4 years,MORTGAGE,173000.0,TX
630921,B,Irdeto,4 years,RENT,88000.0,CA
72048285,A,Growth and Engagement Manager,2 years,RENT,65000.0,CO
31287092,B,associate,4 years,RENT,54000.0,NY
71330338,D,ANA,10+ years,RENT,53278.0,NJ
23703138,B,Attorney,10+ years,MORTGAGE,121000.0,CA
31225879,C,Senior Loan Officer,10+ years,MORTGAGE,287000.0,MI
49747289,A,RN,< 1 year,MORTGAGE,105000.0,CO
45310263,A,Associate Administrator,10+ years,MORTGAGE,74000.0,IN
34110777,E,LPN Care Manager,7 years,RENT,65000.0,NV
15930487,D,Teacher,10+ years,MORTGAGE,135000.0,NY
67731114,C,Maintenance,7 years,MORTGAGE,27000.0,FL
4846854,D,"Western Cooling and Logistics, LLC",9 years,RENT,150000.0,CA
10586993,A,,10+ years,OWN,40000.0,AZ
11476918,A,Technical project manager,10+ years,MORTGAGE,90000.0,NC
46485998,D,A/R Representative,2 years,MORTGAGE,43197.12,OH
45670838,B,SCPT,7 years,RENT,38000.0,MO
32318130,C,Senior Analyst,1 year,RENT,61000.0,VA
43797294,C,Category Manager,3 years,MORTGAGE,100710.0,OH
14521471,C,,,MORTGAGE,80000.0,MO
18314026,B,Inventory Coordinator,8 years,MORTGAGE,42000.0,OR
58832458,D,teacher,10+ years,MORTGAGE,97000.0,NJ
3418443,B,UPS,10+ years,RENT,84000.0,NJ
24765111,F,Physician Assistant,6 years,MORTGAGE,160000.0,NY
64905422,C,production supervisor,10+ years,MORTGAGE,88000.0,NY
71448858,A,Dept. Secretary,10+ years,MORTGAGE,65000.0,CA
14298592,B,operator,6 years,MORTGAGE,90000.0,UT
72419693,A,Psychologist/Co-Owner ,5 years,MORTGAGE,200000.0,MN
1598435,A,"Falco Design Inc,",4 years,OWN,44000.0,CA
72519579,D,blow mold operator,5 years,MORTGAGE,50000.0,NY
18313461,C,Driver,9 years,MORTGAGE,79000.0,NC
60577191,E,Utilities Superintendent,10+ years,OWN,46000.0,VA
35874442,A,Meat Manager,10+ years,RENT,84000.0,NJ
1083633,A,Chris Hawley Construction,10+ years,RENT,95000.0,CA
8429092,C,IBM,1 year,RENT,100000.0,MD
7689535,F,Dupre' Logistics,10+ years,OWN,60000.0,LA
58651586,D,Table games dealer,2 years,RENT,27000.0,LA
42455995,D,leituant,10+ years,MORTGAGE,72000.0,TN
1108462,C,Balloon Promotions,10+ years,RENT,40800.0,NJ
59659522,E,management,6 years,RENT,55000.0,TX
16460808,E,owner,10+ years,MORTGAGE,80000.0,IL
41075334,D,,,MORTGAGE,64000.0,MO
48442444,C,Operations Asst,10+ years,MORTGAGE,37000.0,AL
59692654,B,Mechanical design Lead,8 years,MORTGAGE,90000.0,VA
53805217,D,,,OWN,25000.0,MA
26527818,C,Infant Teacher,2 years,MORTGAGE,20000.0,OH
72126993,A,Office Manager,10+ years,OWN,63000.0,IN
64865232,B,Admissions specialist,10+ years,MORTGAGE,42000.0,TX
27118539,D,Construction Manager,2 years,MORTGAGE,150000.0,WV
22139692,A,President,10+ years,MORTGAGE,120000.0,NV
42242997,B,Teacher,2 years,RENT,36000.0,FL
35042827,B,Senior administrative assistant,10+ years,OWN,60000.0,SC
26106215,A,Head Teller,7 years,MORTGAGE,34000.0,TN
31055747,A,Assistant Store Manager,6 years,MORTGAGE,96000.0,NJ
58649476,B,Field Engineer,8 years,MORTGAGE,60000.0,NC
70304663,B,Music Director,< 1 year,RENT,80000.0,CO
47112788,A,President,10+ years,MORTGAGE,120000.0,FL
1195776,A,AAA New Jersey Automobile Club,4 years,MORTGAGE,50000.0,NJ
1038075,C,"Jarvis Surgical, Inc.",1 year,MORTGAGE,62604.0,MA
30164435,E,Production Foreman,10+ years,MORTGAGE,70000.0,PA
53302952,B,Operations Manager,5 years,MORTGAGE,95000.0,UT
10309903,B,Chief Operating Officer and Executive VP,2 years,RENT,200000.0,IL
12617837,C,Portfolio Manager,9 years,RENT,78000.0,WA
68377962,D,Bus operaror,5 years,OWN,80000.0,NY
55427837,C,Account Executive ,1 year,RENT,58000.0,OH
68860467,C,owner,8 years,MORTGAGE,80000.0,WI
57515540,C,Executive Assistant,< 1 year,MORTGAGE,78500.0,TX
33770870,A,Teller Supervisor,6 years,RENT,37440.0,NY
14979461,A,Industrial Engineer,10+ years,MORTGAGE,131000.0,RI
622140,C,Evangelical Bethlehem Lutheran School,< 1 year,RENT,46739.4,CA
14487531,B,Telecom Engineer,8 years,MORTGAGE,92284.0,VA
49982225,A,Manager of Digital Operations,1 year,OWN,116000.0,CO
30054188,D,Shift Lead,10+ years,RENT,72000.0,TX
8762297,D,usps,10+ years,RENT,75000.0,CA
40505198,C,practice plan associate,8 years,RENT,32200.0,NY
59741956,C,Instructional Design Manager,2 years,RENT,98000.0,TN
65427520,B,Director of finance ,3 years,MORTGAGE,75000.0,TX
63305208,E,Regulatory Specialist,5 years,OWN,54000.0,WA
1470212,C,HCSO,3 years,RENT,103000.0,FL
14460410,C,broadcast engineer,10+ years,RENT,110000.0,FL
28530826,B,Rgm,6 years,RENT,40000.0,NJ
4597477,F,US Postal service,9 years,RENT,94000.0,PA
1959571,D,Hatton High School,10+ years,MORTGAGE,50000.0,AL
622594,B,Western EcoSystem Technology  Inc,2 years,RENT,50700.0,WY
23293623,B,Clinical Performance Analyst,< 1 year,MORTGAGE,165000.0,AZ
6436809,D,,2 years,MORTGAGE,118000.0,GA
44039060,C,Officer,6 years,MORTGAGE,109000.0,CA
37446636,A,Major,10+ years,MORTGAGE,85000.0,MA
52972415,A,Advanced advertising manager,7 years,MORTGAGE,192000.0,FL
30214019,B,Referral Manager,< 1 year,RENT,53000.0,MN
67678879,D,,,RENT,21000.0,AZ
5483308,B,State Farm Insurance,< 1 year,MORTGAGE,45000.0,IN
62139591,D,Financial Counselor,2 years,OWN,32000.0,CO
31237495,E,owner,4 years,OWN,65000.0,CA
4527342,B,Hartford steam boiler,5 years,MORTGAGE,80000.0,TX
5478376,C,Sanford Health,10+ years,OWN,55000.0,MN
68401843,A,Service Tech,10+ years,MORTGAGE,62000.0,CT
70854795,B,Portfolio Manager,5 years,OWN,125000.0,IL
5697150,C,rallys hamburgers,7 years,RENT,20300.0,CA
10779386,D,Material Damage Appraiser III,2 years,MORTGAGE,53000.0,PA
35003795,C,,,MORTGAGE,70000.0,CA
14510048,B,Boom Truck Opp.,10+ years,MORTGAGE,60000.0,KS
667620,B,Creative Concrete Solutions,1 year,RENT,30000.0,CT
51261135,C,Truck driver ,10+ years,MORTGAGE,58000.0,CA
66312569,E,STORE MANAGER,5 years,MORTGAGE,49000.0,PA
10756862,B,Interactive Designer,2 years,MORTGAGE,65000.0,TN
46963401,B,Data Analyst,1 year,RENT,52000.0,FL
38781257,C,Director,3 years,RENT,60000.0,CA
29993940,C,,,OWN,25000.0,VA
56096162,B,Business Manager ,2 years,OWN,41600.0,UT
4219816,B,,,MORTGAGE,141000.0,CA
4586239,B,Intel,8 years,MORTGAGE,84000.0,AZ
67768683,A,dock hand ,10+ years,MORTGAGE,45000.0,IL
13687003,A,,10+ years,MORTGAGE,85000.0,MA
30555400,C,Owner,10+ years,RENT,120000.0,CA
63239542,B,,7 years,RENT,50000.0,VA
45252462,E,pharmacy technician,7 years,RENT,39000.0,NY
65598756,C,Executive Assistant,5 years,RENT,70000.0,GA
59962029,D,Journeyman Lineman,10+ years,MORTGAGE,70200.0,TX
19325526,C,Fiscal Assi.,2 years,MORTGAGE,22000.0,TN
19375823,D,President,6 years,MORTGAGE,190000.0,CA
4225713,E,Teacher Retirement System of TX ,5 years,MORTGAGE,40428.0,TX
22501123,D,,,RENT,28567.2,MI
51982883,E,Mailhandler,10+ years,MORTGAGE,55000.0,CO
22861799,D,linehaul truck driver,7 years,RENT,77000.0,OH
9897705,C,Personal Banker,5 years,MORTGAGE,31000.0,MI
70325368,C,Hourly,7 years,MORTGAGE,50000.0,NC
69575597,E,Management,8 years,MORTGAGE,49000.0,NJ
3416719,D,Comm-Works LLC,2 years,MORTGAGE,105000.0,OH
31307252,C,Customer Service Coordinator,10+ years,MORTGAGE,54000.0,NJ
7937012,D,Peoria County State's Attorney,10+ years,MORTGAGE,87000.0,IL
33880911,D,Financial Representative,3 years,OWN,75000.0,CA
40956214,B,Attorney,4 years,MORTGAGE,120650.0,CA
66762016,D,,,MORTGAGE,60000.0,OH
48004264,B,Computer Technician,6 years,MORTGAGE,43050.0,MI
2727148,E,,10+ years,MORTGAGE,150000.0,CO
15269208,E,Machine operator,10+ years,RENT,60000.0,MA
3740088,C,PRSA,3 years,RENT,45000.0,NY
3408152,B,the Rodon group,10+ years,RENT,40000.0,PA
18744621,C,Legal Assistant,3 years,MORTGAGE,60000.0,TX
16742963,D,RN,4 years,RENT,106174.0,FL
46596157,C,RN Coordinator,3 years,RENT,91000.0,NY
41392488,E,superviser,10+ years,MORTGAGE,68000.0,HI
17613509,D,analyst,10+ years,RENT,41000.0,DE
59661534,D,Teacher,6 years,MORTGAGE,46000.0,FL
67685920,B,Crew,2 years,RENT,28000.0,OR
59730543,C,Premises Technician,5 years,MORTGAGE,55000.0,CA
62070027,E,Supervisor,10+ years,RENT,60000.0,MI
47691701,A,Teacher,9 years,MORTGAGE,41000.0,NC
71206596,B,Senior Engineer,10+ years,OWN,115000.0,TX
12826910,B,Manager,10+ years,MORTGAGE,95000.0,FL
34691283,B,account manager,5 years,RENT,200000.0,CA
42546030,D,Manager,10+ years,RENT,68500.0,CA
2979211,B,United Technologies Aerospace,10+ years,RENT,110000.0,CA
13227285,C,Teacher,8 years,MORTGAGE,100000.0,MA
37127278,B,Sales,5 years,RENT,60000.0,NC
45251247,C,Director of banquets,2 years,MORTGAGE,130000.0,NY
51952913,C,Custodian,10+ years,RENT,48000.0,NY
40801311,A,Sr. Sales Manager,8 years,RENT,78000.0,CA
69930564,B,Business Analyst,4 years,MORTGAGE,77000.0,IL
55436023,A,Assistant AMP Admin,4 years,MORTGAGE,42500.0,FL
1391447,A,Timet,5 years,RENT,59000.0,NV
70769074,B,manager,10+ years,MORTGAGE,220000.0,MD
47993690,D,A/R SPECIALIST,10+ years,RENT,72000.0,CA
648737,B,Doctors hospital,5 years,RENT,30000.0,TX
33750253,E,Dentist,3 years,MORTGAGE,90000.0,NC
52375719,C,Senior Project Manager,< 1 year,MORTGAGE,115000.0,VA
67672261,B,Senior Manager of Client Engagement,2 years,MORTGAGE,138000.0,WA
19986307,C,VICE PRESIDENT,10+ years,MORTGAGE,82000.0,NY
17181770,C,controller,5 years,OWN,100000.0,NV
7831170,B,BOWA,9 years,MORTGAGE,80000.0,MD
72749112,C,Instructor,2 years,RENT,52000.0,NM
29492814,D,Dean of Students ,4 years,RENT,54000.0,OH
32268443,C,carpenter,4 years,RENT,34000.0,NY
71348929,D,Her assistant,6 years,MORTGAGE,42000.0,NM
59669496,C,Relationship Banker ,10+ years,RENT,41000.0,MI
65643019,C,Architect,3 years,MORTGAGE,70000.0,KS
25426318,B,educator,7 years,MORTGAGE,40000.0,GA
52144866,C,Paralegal Specialist,10+ years,RENT,51052.84,MO
38821050,D,Janitorial supervisor,10+ years,RENT,33600.0,CA
22099939,D,flight test engineer,10+ years,MORTGAGE,152000.0,CA
5818106,A,Baystate Health,10+ years,MORTGAGE,120000.0,MA
67751512,B,Cashier,3 years,RENT,14400.0,NC
23022602,C,Buyer associate,2 years,MORTGAGE,41000.0,OH
21488872,B,HANDLER,7 years,RENT,30000.0,GA
40363884,A,SVP Business Admin,8 years,MORTGAGE,90000.0,FL
53946743,A,Senior Clerk,10+ years,RENT,55000.0,MO
60324527,E,Consultant Systems engineer,10+ years,MORTGAGE,112000.0,OH
59744688,B,Territory Manager,< 1 year,OWN,130000.0,NY
14709199,E,Executive director internal audit,10+ years,MORTGAGE,107000.0,OH
9856734,C,Operation Supervisor,10+ years,MORTGAGE,86000.0,OH
5799065,G,perfect health PC,1 year,OWN,75000.0,NY
18123178,D,Physician,< 1 year,RENT,160000.0,CA
16861290,B,Security,9 years,RENT,45000.0,RI
65483070,A,"VP, Product Management",5 years,RENT,150000.0,CA
65557157,C,Pricing Analyst I,< 1 year,RENT,42000.0,WI
60367051,E,Project Management - Minor Enhancements,10+ years,MORTGAGE,104000.0,IL
54484854,B,Sr. Computer Opp.,10+ years,MORTGAGE,66000.0,NY
60918726,B,CEO,4 years,RENT,50000.0,FL
6027478,D,St. Anthony Hospital,8 years,RENT,67000.0,OK
53512127,D,assistant  center  manager  ,10+ years,MORTGAGE,54000.0,NY
23442515,B,Attorney,6 years,RENT,125000.0,CA
4587016,B,US GOVT/DOT/FAA SAT ATCT,10+ years,MORTGAGE,173000.0,TX
13367635,B,Educator,10+ years,MORTGAGE,65000.0,TX
5481621,D,clark pacific,5 years,MORTGAGE,55000.0,CA
45411429,B,teller,10+ years,MORTGAGE,25000.0,AL
15208357,C,Customer Service Manager,10+ years,MORTGAGE,75000.0,MN
17561789,A,Warehouse manager,9 years,RENT,30000.0,OH
18274281,C,,,MORTGAGE,45683.0,OK
61824720,C,Operations Consultant,10+ years,MORTGAGE,60000.0,PA
14897880,C,Medical assistant,6 years,RENT,41000.0,DE
57115528,A,machinist,10+ years,RENT,50000.0,NC
4173950,B,"Rice Pugatch Robinson & Schiller, P.A.",2 years,RENT,60000.0,FL
41045168,C,Claims Representative,< 1 year,RENT,35000.0,MA
16040165,G,Regional Sales Manager,1 year,RENT,100000.0,CA
53944848,B,Sr. Financial Analyst,3 years,RENT,115000.0,VA
41165444,A,teacher,10+ years,MORTGAGE,68000.0,TX
69593927,E,IT Director,2 years,MORTGAGE,95000.0,TN
58789148,A,,,RENT,95000.0,CA
59748841,C,IT-TechIII,4 years,RENT,50000.0,TX
55407783,A,Team OTR Driver,< 1 year,MORTGAGE,65000.0,NC
64090138,B,Food Clerk,10+ years,RENT,55000.0,CA
71279070,C,Field Service Rep,3 years,MORTGAGE,90000.0,FL
72767807,E,Healthcare Economist,< 1 year,MORTGAGE,86000.0,TX
20127233,D,Inside Account Manager,10+ years,RENT,52267.0,PA
6377138,B,Ironworkers Local #420,10+ years,MORTGAGE,61000.0,PA
8949145,B,Blue Star Properties,1 year,RENT,70000.0,TN
50106415,C,Credit Specialist,10+ years,MORTGAGE,53284.92,PA
39314111,C,Account Manager,1 year,RENT,65000.0,NC
55298394,B,Database Administrator,2 years,RENT,62000.0,CA
13620373,A,,4 years,RENT,70000.0,OH
17251572,B,QA Inspector,9 years,RENT,30000.0,CA
38972105,B,RN CASEMANAGER,10+ years,MORTGAGE,120000.0,CA
63910450,B,VP Specialized Services,3 years,OWN,161000.0,MN
57677873,E,store manager,10+ years,MORTGAGE,64500.0,NY
12529808,D,Registered Nurse,< 1 year,RENT,50000.0,AZ
54665329,A,security guard,6 years,RENT,50000.0,CA
10770256,A,co!,6 years,MORTGAGE,29000.0,MO
69515795,B,Logistics Specialist,10+ years,MORTGAGE,150000.0,CA
6333463,D,willie kitchen,6 years,OWN,53560.0,MI
65982008,B,Provider Contracting Representative,6 years,MORTGAGE,51250.0,FL
6737502,C,New York City Opera,10+ years,RENT,60000.0,NY
52475900,D,SECRETARY,< 1 year,RENT,23000.0,FL
70366061,D,Underwriter,1 year,MORTGAGE,95000.0,AZ
17963226,A,Teacher,10+ years,MORTGAGE,88000.0,TX
28782570,D,President,7 years,RENT,163000.0,FL
1741194,B,Specialty Hospital Washington,10+ years,OWN,30000.0,MD
21648735,C,General Manager,8 years,MORTGAGE,85000.0,MI
67976050,D,Customer Service,7 years,RENT,35500.0,CA
39323847,B,Assistant Project Manager,< 1 year,RENT,72000.0,DC
72980849,D,Global Director IT Services,2 years,MORTGAGE,255000.0,FL
68369764,B,General Manager,10+ years,RENT,115000.0,CA
64252616,A,supervisor,4 years,MORTGAGE,50000.0,NV
71349855,C,Police service representative ,4 years,RENT,72000.0,CA
61537152,B,Shipping Clerk,7 years,RENT,91000.0,CA
10361493,B,machinist,10+ years,MORTGAGE,50000.0,SC
59671255,A,,,RENT,55000.0,MI
15098225,C,,,MORTGAGE,45885.12,FL
1740525,B,Crystal Rock LLC,10+ years,RENT,95000.0,NY
67596356,B,Millwright [ Maintenance Mechanic ],10+ years,MORTGAGE,75000.0,VA
13328866,B,MES II,4 years,MORTGAGE,28000.0,TX
23673462,B,Pastor,10+ years,OWN,38000.0,WV
64982988,E,Mechanic,10+ years,MORTGAGE,50000.0,NY
7757510,D,O'reilly Auto Parts,1 year,MORTGAGE,48000.0,CO
41232912,B,VP dealer relations,10+ years,MORTGAGE,112000.0,CA
68620729,B,ADMIN,5 years,MORTGAGE,20000.0,NC
7421527,D,St. Dominic Village Nursing Home,1 year,RENT,30000.0,TX
13667294,D,"Sales, Sales Support Manager",4 years,RENT,59664.0,CA
65510262,C,Fire Fighter,10+ years,RENT,110000.0,NY
23042181,C,,,RENT,70000.0,FL
26377159,C,Project Manager,3 years,RENT,47000.0,OH
64322671,E,Senior Wildlife Biologist,9 years,RENT,62220.0,WY
57768920,A,Insurance Agent,6 years,MORTGAGE,195000.0,OK
56892397,D,Care Associate,4 years,RENT,36199.0,TN
24565767,E,Engineer,10+ years,MORTGAGE,74000.0,MS
68388950,C,Supervisor,10+ years,RENT,60000.0,FL
67139664,A,server,7 years,MORTGAGE,55000.0,CA
21098038,B,Facility Maintenance Analyst,9 years,MORTGAGE,83000.0,NJ
52528230,C,,,MORTGAGE,26500.0,KS
2287539,B,Energy Resource Technology,10+ years,MORTGAGE,105000.0,LA
12846740,A,QC Tech,8 years,MORTGAGE,45000.0,WA
9147270,G,Maintenance Director,2 years,MORTGAGE,185000.0,FL
34772720,B,Visual Manager,10+ years,RENT,82000.0,OR
67667072,A,IS Director,10+ years,MORTGAGE,102000.0,SC
